id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk,lanes_speed,curvature_speed,lanes_curvature,high_speed,high_curvature,few_lanes,no_signs,holiday_risk,speed_category,curvature_category
142516,urban,2,0.71,60,dim,clear,True,False,evening,True,True,0,0.39,120,42.599999999999994,1.42,1,1,1,0,1,medium,high
38632,urban,3,0.44,25,night,foggy,True,True,evening,True,True,1,0.2,75,11.0,1.32,0,0,0,0,1,low,medium
279043,rural,1,0.7,25,dim,rainy,True,False,afternoon,True,False,0,0.29,25,17.5,0.7,0,1,1,0,1,low,high
456048,rural,1,0.04,70,night,clear,False,True,afternoon,True,True,0,0.34,70,2.8000000000000003,0.04,1,0,1,1,1,high,low
398278,highway,3,0.77,45,night,foggy,True,False,afternoon,True,True,3,0.6,135,34.65,2.31,0,1,0,0,1,medium,high
141910,rural,3,0.5,45,dim,rainy,True,True,morning,True,False,0,0.28,135,22.5,1.5,0,0,0,0,1,medium,medium
182736,rural,1,0.19,35,daylight,foggy,False,True,evening,False,False,2,0.24,35,6.65,0.19,0,0,1,1,0,low,low
186754,rural,3,0.67,60,dim,clear,False,False,afternoon,True,True,2,0.33,180,40.2,2.0100000000000002,1,1,0,1,1,medium,high
73110,highway,3,0.57,35,night,rainy,True,False,afternoon,True,True,1,0.59,105,19.95,1.71,0,1,0,0,1,low,medium
430534,rural,2,0.84,25,dim,foggy,True,False,afternoon,True,False,2,0.37,50,21.0,1.68,0,1,1,0,1,low,high
425162,rural,4,0.48,45,daylight,clear,True,False,morning,False,True,2,0.16,180,21.599999999999998,1.92,0,0,0,0,0,medium,medium
245432,rural,4,0.95,45,night,foggy,False,True,evening,True,False,2,0.57,180,42.75,3.8,0,1,0,1,1,medium,high
155733,urban,4,0.85,45,night,foggy,False,False,morning,True,False,2,0.55,180,38.25,3.4,0,1,0,1,1,medium,high
177843,highway,3,0.1,70,daylight,clear,False,False,afternoon,True,False,1,0.17,210,7.0,0.30000000000000004,1,0,0,1,1,high,low
26206,highway,2,0.16,45,night,clear,False,False,afternoon,False,True,0,0.23,90,7.2,0.32,0,0,1,1,0,medium,low
27174,urban,2,0.43,70,daylight,foggy,False,True,afternoon,True,True,0,0.41,140,30.099999999999998,0.86,1,0,1,1,1,high,medium
131346,urban,2,0.87,60,daylight,clear,False,False,afternoon,True,True,0,0.46,120,52.2,1.74,1,1,1,1,1,medium,high
82605,urban,4,0.15,45,daylight,clear,True,False,evening,False,True,1,0.08,180,6.75,0.6,0,0,0,0,0,medium,low
420620,rural,1,0.68,25,dim,foggy,True,True,afternoon,True,False,2,0.39,25,17.0,0.68,0,1,1,0,1,low,high
253607,urban,4,0.64,60,night,foggy,True,True,morning,False,True,1,0.62,240,38.4,2.56,1,1,0,0,0,medium,high
483315,highway,4,0.14,70,daylight,rainy,True,True,afternoon,False,False,0,0.36,280,9.8,0.56,1,0,0,0,0,high,low
273893,urban,2,0.45,45,dim,rainy,False,False,afternoon,False,False,0,0.28,90,20.25,0.9,0,0,1,1,0,medium,medium
508581,rural,3,0.17,35,daylight,rainy,True,True,afternoon,True,False,1,0.09,105,5.95,0.51,0,0,0,0,1,low,low
198930,urban,1,0.23,45,daylight,clear,True,False,afternoon,False,False,1,0.08,45,10.35,0.23,0,0,1,0,0,medium,low
177445,urban,2,0.67,60,night,foggy,False,False,morning,True,True,0,0.68,120,40.2,1.34,1,1,1,1,1,medium,high
326729,urban,1,0.54,45,daylight,rainy,True,True,morning,False,True,2,0.34,45,24.3,0.54,0,1,1,0,0,medium,medium
264498,rural,3,0.49,45,daylight,rainy,True,False,afternoon,True,True,2,0.24,135,22.05,1.47,0,0,0,0,1,medium,medium
427272,highway,2,0.86,25,dim,clear,True,False,afternoon,False,False,1,0.23,50,21.5,1.72,0,1,1,0,0,low,high
308389,urban,3,0.55,70,night,foggy,True,False,afternoon,True,True,1,0.68,210,38.5,1.6500000000000001,1,1,0,0,1,high,medium
463101,rural,1,0.52,25,night,rainy,False,True,afternoon,False,False,0,0.55,25,13.0,0.52,0,0,1,1,0,low,medium
219263,highway,2,0.76,60,dim,clear,False,False,morning,True,False,0,0.48,120,45.6,1.52,1,1,1,1,1,medium,high
94132,urban,2,0.4,60,dim,foggy,False,False,afternoon,False,True,1,0.35,120,24.0,0.8,1,0,1,1,0,medium,medium
241564,highway,2,0.61,60,night,clear,False,True,morning,False,False,0,0.62,120,36.6,1.22,1,1,1,1,0,medium,high
249994,rural,2,0.14,45,night,foggy,False,False,evening,False,False,0,0.31,90,6.300000000000001,0.28,0,0,1,1,0,medium,low
41334,rural,4,0.55,45,daylight,rainy,False,False,evening,False,True,2,0.21,180,24.750000000000004,2.2,0,1,0,1,0,medium,medium
307158,highway,1,0.38,35,dim,clear,False,True,afternoon,False,False,2,0.08,35,13.3,0.38,0,0,1,1,0,low,medium
355832,rural,3,0.91,60,night,foggy,False,True,evening,True,True,1,0.77,180,54.6,2.73,1,1,0,1,1,medium,high
459672,urban,1,0.78,60,night,foggy,True,True,evening,False,False,1,0.76,60,46.800000000000004,0.78,1,1,1,0,0,medium,high
470338,rural,2,0.71,25,daylight,foggy,False,True,afternoon,True,True,1,0.31,50,17.75,1.42,0,1,1,1,1,low,high
91516,rural,2,0.59,35,night,rainy,True,False,evening,False,False,0,0.5,70,20.65,1.18,0,1,1,0,0,low,medium
250357,rural,4,0.95,25,night,clear,False,True,morning,True,False,1,0.42,100,23.75,3.8,0,1,0,1,1,low,high
23124,highway,1,0.65,60,daylight,rainy,True,True,afternoon,True,False,1,0.48,60,39.0,0.65,1,1,1,0,1,medium,high
499546,urban,2,0.1,45,night,rainy,True,False,afternoon,False,True,2,0.27,90,4.5,0.2,0,0,1,0,0,medium,low
46513,rural,4,0.39,35,daylight,rainy,False,True,morning,True,True,0,0.08,140,13.65,1.56,0,0,0,1,1,low,medium
294046,rural,3,0.26,25,night,rainy,False,True,afternoon,True,True,1,0.49,75,6.5,0.78,0,0,0,1,1,low,low
135897,rural,2,0.48,45,daylight,clear,True,True,afternoon,True,True,2,0.04,90,21.599999999999998,0.96,0,0,1,0,1,medium,medium
280354,rural,1,0.89,45,night,foggy,False,False,afternoon,False,False,3,0.62,45,40.05,0.89,0,1,1,1,0,medium,high
102915,urban,4,0.17,45,dim,rainy,False,False,evening,False,False,0,0.19,180,7.65,0.68,0,0,0,1,0,medium,low
148621,highway,1,0.57,70,daylight,foggy,True,True,afternoon,False,True,2,0.47,70,39.9,0.57,1,1,1,0,0,high,medium
488808,rural,3,0.75,60,dim,foggy,False,False,evening,True,False,1,0.48,180,45.0,2.25,1,1,0,1,1,medium,high
205153,urban,4,0.82,35,daylight,foggy,False,False,afternoon,True,False,0,0.35,140,28.7,3.28,0,1,0,1,1,low,high
510578,highway,4,0.14,60,dim,rainy,True,False,evening,False,True,1,0.26,240,8.4,0.56,1,0,0,0,0,medium,low
300888,rural,3,0.35,35,dim,rainy,False,True,morning,False,True,1,0.27,105,12.25,1.0499999999999998,0,0,0,1,0,low,medium
407285,urban,3,0.2,25,dim,foggy,False,True,evening,False,True,1,0.17,75,5.0,0.6000000000000001,0,0,0,1,0,low,low
395463,highway,2,0.7,70,daylight,clear,True,False,morning,True,True,1,0.36,140,49.0,1.4,1,1,1,0,1,high,high
514133,urban,4,0.12,70,dim,clear,False,True,evening,False,False,2,0.19,280,8.4,0.48,1,0,0,1,0,high,low
73194,highway,3,0.82,45,dim,clear,True,True,afternoon,True,False,1,0.37,135,36.9,2.46,0,1,0,0,1,medium,high
486726,highway,4,0.96,35,dim,clear,False,False,evening,True,False,1,0.26,140,33.6,3.84,0,1,0,1,1,low,high
95015,urban,2,0.01,35,night,rainy,True,False,afternoon,False,True,1,0.28,70,0.35000000000000003,0.02,0,0,1,0,0,low,low
159763,highway,1,0.76,35,night,clear,False,False,evening,False,True,0,0.29,35,26.6,0.76,0,1,1,1,0,low,high
499599,rural,3,0.73,60,daylight,foggy,True,True,afternoon,False,False,1,0.59,180,43.8,2.19,1,1,0,0,0,medium,high
114951,rural,3,0.68,45,night,foggy,True,True,afternoon,False,True,1,0.53,135,30.6,2.04,0,1,0,0,0,medium,high
253309,highway,1,0.53,35,dim,clear,True,False,morning,False,True,1,0.26,35,18.55,0.53,0,1,1,0,0,low,medium
328146,highway,1,0.26,70,daylight,rainy,True,False,afternoon,True,True,2,0.28,70,18.2,0.26,1,0,1,0,1,high,low
156391,highway,3,0.04,35,dim,foggy,False,False,morning,True,True,2,0.13,105,1.4000000000000001,0.12,0,0,0,1,1,low,low
167959,urban,1,0.23,25,dim,clear,False,True,morning,False,False,1,0.04,25,5.75,0.23,0,0,1,1,0,low,low
307102,rural,4,0.64,60,dim,foggy,False,True,afternoon,False,True,2,0.46,240,38.4,2.56,1,1,0,1,0,medium,high
105403,rural,2,0.83,25,night,foggy,False,True,afternoon,True,True,3,0.66,50,20.75,1.66,0,1,1,1,1,low,high
318524,rural,4,0.46,25,dim,rainy,False,False,afternoon,True,True,0,0.31,100,11.5,1.84,0,0,0,1,1,low,medium
79310,urban,3,0.96,60,night,foggy,False,True,evening,True,False,1,0.75,180,57.599999999999994,2.88,1,1,0,1,1,medium,high
80757,urban,4,0.08,60,dim,foggy,True,False,evening,False,True,1,0.28,240,4.8,0.32,1,0,0,0,0,medium,low
208964,rural,3,0.37,70,dim,rainy,False,True,afternoon,True,False,2,0.41,210,25.9,1.1099999999999999,1,0,0,1,1,high,medium
452498,rural,4,0.43,25,dim,foggy,True,True,afternoon,False,False,1,0.31,100,10.75,1.72,0,0,0,0,0,low,medium
161054,urban,1,0.92,70,dim,foggy,True,True,afternoon,False,True,1,0.55,70,64.4,0.92,1,1,1,0,0,high,high
242557,urban,4,0.16,70,dim,rainy,True,True,morning,False,True,2,0.4,280,11.200000000000001,0.64,1,0,0,0,0,high,low
404767,urban,1,0.27,35,night,rainy,False,True,afternoon,True,False,1,0.4,35,9.450000000000001,0.27,0,0,1,1,1,low,low
452421,highway,2,0.53,70,night,foggy,False,True,morning,False,False,0,0.66,140,37.1,1.06,1,1,1,1,0,high,medium
128472,rural,2,0.55,35,daylight,foggy,False,False,morning,True,True,0,0.33,70,19.25,1.1,0,1,1,1,1,low,medium
511770,rural,4,0.27,60,dim,foggy,False,False,evening,True,True,2,0.32,240,16.200000000000003,1.08,1,0,0,1,1,medium,low
77183,urban,4,0.93,60,night,foggy,False,True,morning,False,False,3,0.88,240,55.800000000000004,3.72,1,1,0,1,0,medium,high
62675,highway,2,0.87,35,dim,clear,False,True,afternoon,False,True,1,0.24,70,30.45,1.74,0,1,1,1,0,low,high
103039,rural,3,0.43,60,daylight,clear,False,False,evening,True,True,1,0.38,180,25.8,1.29,1,0,0,1,1,medium,medium
11670,rural,3,0.87,60,night,rainy,True,True,evening,False,False,2,0.78,180,52.2,2.61,1,1,0,0,0,medium,high
365647,highway,2,0.11,45,night,foggy,False,True,afternoon,True,True,2,0.4,90,4.95,0.22,0,0,1,1,1,medium,low
1681,rural,3,0.43,25,dim,foggy,False,False,evening,False,True,1,0.29,75,10.75,1.29,0,0,0,1,0,low,medium
395076,rural,1,0.29,45,dim,rainy,True,True,afternoon,False,False,1,0.08,45,13.049999999999999,0.29,0,0,1,0,0,medium,low
169851,highway,1,0.43,45,dim,foggy,True,True,afternoon,True,False,1,0.23,45,19.35,0.43,0,0,1,0,1,medium,medium
482881,urban,3,0.72,25,night,foggy,False,True,evening,False,False,1,0.53,75,18.0,2.16,0,1,0,1,0,low,high
161250,urban,4,0.23,45,night,clear,False,False,evening,False,True,0,0.34,180,10.35,0.92,0,0,0,1,0,medium,low
149074,highway,3,0.15,60,daylight,rainy,False,False,evening,True,False,1,0.41,180,9.0,0.44999999999999996,1,0,0,1,1,medium,low
374646,rural,2,0.74,25,dim,foggy,False,True,morning,False,False,0,0.21,50,18.5,1.48,0,1,1,1,0,low,high
3241,urban,3,0.55,25,dim,rainy,False,True,evening,True,False,1,0.23,75,13.750000000000002,1.6500000000000001,0,1,0,1,1,low,medium
437355,highway,3,0.67,60,night,clear,True,True,evening,False,True,1,0.63,180,40.2,2.0100000000000002,1,1,0,0,0,medium,high
494605,urban,4,0.98,45,daylight,clear,True,False,afternoon,True,False,0,0.28,180,44.1,3.92,0,1,0,0,1,medium,high
242404,urban,1,0.43,35,dim,rainy,True,False,evening,True,True,1,0.25,35,15.049999999999999,0.43,0,0,1,0,1,low,medium
257380,rural,4,0.54,45,night,clear,True,True,afternoon,True,True,0,0.37,180,24.3,2.16,0,1,0,0,1,medium,medium
268033,rural,1,0.81,60,night,clear,True,True,morning,True,False,3,0.76,60,48.6,0.81,1,1,1,0,1,medium,high
89494,highway,1,0.57,25,night,clear,True,False,evening,False,False,2,0.37,25,14.249999999999998,0.57,0,1,1,0,0,low,medium
47072,highway,2,0.81,45,daylight,clear,True,True,evening,False,False,1,0.19,90,36.45,1.62,0,1,1,0,0,medium,high
186822,urban,3,0.68,45,dim,rainy,False,False,morning,False,False,1,0.34,135,30.6,2.04,0,1,0,1,0,medium,high
384384,rural,2,0.39,60,night,rainy,False,True,morning,False,True,2,0.69,120,23.400000000000002,0.78,1,0,1,1,0,medium,medium
167654,highway,3,0.68,35,dim,rainy,False,False,afternoon,True,False,1,0.29,105,23.8,2.04,0,1,0,1,1,low,high
63891,urban,3,0.93,35,dim,foggy,False,True,afternoon,False,False,2,0.37,105,32.550000000000004,2.79,0,1,0,1,0,low,high
397874,highway,1,0.58,25,dim,foggy,False,True,evening,False,True,2,0.33,25,14.499999999999998,0.58,0,1,1,1,0,low,medium
92023,rural,1,0.62,70,dim,foggy,True,False,evening,False,False,2,0.55,70,43.4,0.62,1,1,1,0,0,high,high
201331,highway,3,0.27,25,dim,foggy,False,True,afternoon,True,False,0,0.17,75,6.75,0.81,0,0,0,1,1,low,low
363421,highway,1,0.28,25,daylight,clear,False,False,afternoon,False,False,2,0.06,25,7.000000000000001,0.28,0,0,1,1,0,low,low
481883,highway,4,0.36,70,night,rainy,False,True,afternoon,False,False,2,0.64,280,25.2,1.44,1,0,0,1,0,high,medium
189736,highway,3,0.35,35,dim,rainy,False,True,evening,True,True,1,0.27,105,12.25,1.0499999999999998,0,0,0,1,1,low,medium
255048,highway,2,0.84,70,daylight,foggy,True,False,evening,True,False,0,0.55,140,58.8,1.68,1,1,1,0,1,high,high
195452,urban,4,0.8,25,daylight,rainy,True,True,morning,True,False,0,0.38,100,20.0,3.2,0,1,0,0,1,low,high
381862,urban,1,0.16,35,dim,rainy,False,False,evening,False,False,2,0.22,35,5.6000000000000005,0.16,0,0,1,1,0,low,low
293787,urban,2,0.94,60,dim,foggy,False,False,morning,True,False,0,0.57,120,56.4,1.88,1,1,1,1,1,medium,high
126159,rural,3,0.96,25,dim,foggy,True,False,evening,True,False,1,0.41,75,24.0,2.88,0,1,0,0,1,low,high
152832,highway,4,1.0,70,daylight,clear,True,False,morning,False,False,1,0.43,280,70.0,4.0,1,1,0,0,0,high,high
478776,rural,1,0.83,70,dim,clear,True,True,evening,True,False,2,0.46,70,58.099999999999994,0.83,1,1,1,0,1,high,high
460905,rural,3,0.03,35,night,clear,False,False,morning,False,True,2,0.23,105,1.05,0.09,0,0,0,1,0,low,low
337386,urban,1,0.13,35,daylight,rainy,True,False,evening,False,False,0,0.07,35,4.55,0.13,0,0,1,0,0,low,low
148173,rural,1,0.88,45,dim,foggy,True,True,evening,True,True,1,0.41,45,39.6,0.88,0,1,1,0,1,medium,high
19425,rural,2,0.01,35,dim,foggy,True,False,evening,True,False,2,0.06,70,0.35000000000000003,0.02,0,0,1,0,1,low,low
59628,urban,3,0.87,60,dim,foggy,True,True,afternoon,False,False,2,0.56,180,52.2,2.61,1,1,0,0,0,medium,high
29622,rural,4,0.83,60,night,foggy,True,True,morning,False,True,3,0.91,240,49.8,3.32,1,1,0,0,0,medium,high
126709,rural,3,0.03,25,daylight,clear,True,True,morning,False,False,1,0.01,75,0.75,0.09,0,0,0,0,0,low,low
423025,urban,4,0.24,45,night,rainy,True,False,afternoon,True,True,2,0.28,180,10.799999999999999,0.96,0,0,0,0,1,medium,low
148185,highway,4,0.63,45,daylight,rainy,False,False,morning,False,False,1,0.25,180,28.35,2.52,0,1,0,1,0,medium,high
461038,highway,2,0.82,35,daylight,foggy,False,True,morning,True,False,1,0.36,70,28.7,1.64,0,1,1,1,1,low,high
426967,highway,4,0.14,60,daylight,rainy,True,True,afternoon,True,False,0,0.39,240,8.4,0.56,1,0,0,0,1,medium,low
454648,highway,2,0.27,25,daylight,clear,False,True,afternoon,True,False,2,0.11,50,6.75,0.54,0,0,1,1,1,low,low
118196,urban,4,0.44,35,daylight,clear,True,False,afternoon,False,False,2,0.04,140,15.4,1.76,0,0,0,0,0,low,medium
144300,highway,1,0.81,70,night,clear,False,True,afternoon,False,True,1,0.65,70,56.7,0.81,1,1,1,1,0,high,high
92696,rural,2,0.41,25,night,clear,False,False,morning,False,True,0,0.27,50,10.25,0.82,0,0,1,1,0,low,medium
300521,rural,1,0.72,35,daylight,clear,True,False,afternoon,True,True,1,0.29,35,25.2,0.72,0,1,1,0,1,low,high
442517,urban,3,0.4321,35,night,foggy,False,False,evening,False,True,0,0.43,105,15.1235,1.2963,0,0,0,1,0,low,medium
18531,highway,4,0.53,35,daylight,rainy,True,True,morning,True,False,2,0.28,140,18.55,2.12,0,1,0,0,1,low,medium
45077,urban,2,0.05,70,daylight,rainy,True,False,morning,True,False,1,0.29,140,3.5,0.1,1,0,1,0,1,high,low
425798,highway,2,0.48,45,daylight,clear,False,False,afternoon,False,True,0,0.16,90,21.599999999999998,0.96,0,0,1,1,0,medium,medium
391006,urban,2,0.71,70,daylight,foggy,True,False,evening,True,True,2,0.57,140,49.699999999999996,1.42,1,1,1,0,1,high,high
489185,rural,3,0.35,25,dim,foggy,True,True,evening,True,False,2,0.11,75,8.75,1.0499999999999998,0,0,0,0,1,low,medium
53083,rural,3,0.3,70,dim,foggy,False,True,evening,True,True,2,0.2,210,21.0,0.8999999999999999,1,0,0,1,1,high,low
4166,rural,4,0.57,25,daylight,foggy,True,True,afternoon,True,True,2,0.27,100,14.249999999999998,2.28,0,1,0,0,1,low,medium
158351,urban,2,0.7,35,night,foggy,False,True,afternoon,True,True,1,0.5,70,24.5,1.4,0,1,1,1,1,low,high
26961,highway,4,0.63,45,night,foggy,True,False,morning,True,False,1,0.52,180,28.35,2.52,0,1,0,0,1,medium,high
133627,urban,2,0.36,25,daylight,foggy,False,True,evening,False,True,2,0.21,50,9.0,0.72,0,0,1,1,0,low,medium
264413,urban,3,0.02,35,night,rainy,False,True,evening,True,False,2,0.29,105,0.7000000000000001,0.06,0,0,0,1,1,low,low
379759,urban,2,0.4,35,night,foggy,True,False,morning,False,True,1,0.46,70,14.0,0.8,0,0,1,0,0,low,medium
379194,urban,3,0.33,35,dim,foggy,True,False,morning,True,False,1,0.14,105,11.55,0.99,0,0,0,0,1,low,medium
359333,urban,1,0.45,25,night,clear,False,True,afternoon,False,False,1,0.38,25,11.25,0.45,0,0,1,1,0,low,medium
317993,highway,3,0.87,60,night,clear,True,False,morning,True,True,2,0.6,180,52.2,2.61,1,1,0,0,1,medium,high
82390,urban,2,0.32,25,dim,clear,True,False,morning,False,True,1,0.14,50,8.0,0.64,0,0,1,0,0,low,medium
373501,highway,4,0.63,60,dim,foggy,True,True,evening,False,False,0,0.55,240,37.8,2.52,1,1,0,0,0,medium,high
243854,urban,2,0.1,35,dim,foggy,False,False,afternoon,False,True,0,0.09,70,3.5,0.2,0,0,1,1,0,low,low
402126,rural,4,0.81,70,dim,clear,False,False,morning,False,True,2,0.4,280,56.7,3.24,1,1,0,1,0,high,high
17029,urban,3,0.98,60,dim,rainy,True,True,evening,True,False,1,0.6,180,58.8,2.94,1,1,0,0,1,medium,high
309076,highway,2,0.36,45,night,foggy,True,True,morning,False,True,0,0.35,90,16.2,0.72,0,0,1,0,0,medium,medium
271358,urban,4,0.65,35,daylight,foggy,True,True,afternoon,True,False,2,0.38,140,22.75,2.6,0,1,0,0,1,low,high
87934,urban,1,0.85,45,dim,clear,False,True,morning,True,True,1,0.26,45,38.25,0.85,0,1,1,1,1,medium,high
336374,rural,1,0.27,60,dim,clear,False,False,evening,False,False,1,0.2,60,16.200000000000003,0.27,1,0,1,1,0,medium,low
40540,urban,4,0.14,60,daylight,rainy,True,False,afternoon,False,True,2,0.3,240,8.4,0.56,1,0,0,0,0,medium,low
132419,highway,2,0.83,45,night,foggy,True,False,morning,True,False,2,0.58,90,37.35,1.66,0,1,1,0,1,medium,high
413890,urban,1,0.15,60,daylight,foggy,False,False,afternoon,False,False,1,0.2,60,9.0,0.15,1,0,1,1,0,medium,low
244023,urban,1,0.21,35,night,foggy,True,True,morning,False,True,1,0.34,35,7.35,0.21,0,0,1,0,0,low,low
91785,urban,3,0.84,60,daylight,rainy,True,True,evening,True,False,2,0.55,180,50.4,2.52,1,1,0,0,1,medium,high
204057,rural,2,0.61,25,night,rainy,True,False,evening,False,False,3,0.62,50,15.25,1.22,0,1,1,0,0,low,high
237603,urban,1,0.89,45,daylight,clear,True,False,morning,True,True,2,0.31,45,40.05,0.89,0,1,1,0,1,medium,high
312951,urban,2,0.04,70,dim,rainy,True,False,afternoon,False,True,2,0.36,140,2.8000000000000003,0.08,1,0,1,0,0,high,low
177944,urban,1,0.43,25,night,foggy,True,True,morning,True,False,1,0.39,25,10.75,0.43,0,0,1,0,1,low,medium
197384,highway,3,0.16,45,daylight,rainy,False,False,afternoon,False,False,0,0.16,135,7.2,0.48,0,0,0,1,0,medium,low
154878,urban,4,0.32,70,night,rainy,True,False,evening,False,True,1,0.64,280,22.400000000000002,1.28,1,0,0,0,0,high,medium
22271,urban,3,0.14,60,night,clear,False,False,afternoon,False,False,1,0.42,180,8.4,0.42000000000000004,1,0,0,1,0,medium,low
323744,highway,3,0.09,35,dim,rainy,True,False,afternoon,True,False,0,0.07,105,3.15,0.27,0,0,0,0,1,low,low
337707,highway,3,0.95,60,daylight,foggy,True,False,evening,True,True,3,0.66,180,57.0,2.8499999999999996,1,1,0,0,1,medium,high
153564,urban,2,0.21,70,dim,rainy,False,True,morning,False,False,0,0.29,140,14.7,0.42,1,0,1,1,0,high,low
243787,urban,3,0.75,35,daylight,rainy,True,True,evening,True,False,1,0.37,105,26.25,2.25,0,1,0,0,1,low,high
126781,urban,3,0.26,25,dim,foggy,False,True,morning,False,False,0,0.11,75,6.5,0.78,0,0,0,1,0,low,low
100252,rural,1,0.07,25,night,clear,False,False,morning,False,False,0,0.23,25,1.7500000000000002,0.07,0,0,1,1,0,low,low
410511,rural,2,0.23,45,dim,rainy,True,False,morning,False,False,0,0.14,90,10.35,0.46,0,0,1,0,0,medium,low
385055,highway,3,0.91,25,daylight,clear,True,False,evening,True,False,1,0.27,75,22.75,2.73,0,1,0,0,1,low,high
189054,highway,3,0.54,60,dim,clear,False,True,morning,True,False,0,0.45,180,32.400000000000006,1.62,1,1,0,1,1,medium,medium
425402,rural,1,0.62,70,daylight,clear,True,False,evening,True,True,1,0.36,70,43.4,0.62,1,1,1,0,1,high,high
379687,highway,2,0.37,35,dim,rainy,True,False,afternoon,False,True,0,0.25,70,12.95,0.74,0,0,1,0,0,low,medium
123665,rural,2,0.63,70,daylight,foggy,True,False,afternoon,False,False,1,0.45,140,44.1,1.26,1,1,1,0,0,high,high
367036,rural,1,0.06,60,daylight,rainy,False,True,evening,False,False,1,0.34,60,3.5999999999999996,0.06,1,0,1,1,0,medium,low
307592,highway,4,0.14,60,daylight,foggy,True,True,morning,True,False,2,0.4,240,8.4,0.56,1,0,0,0,1,medium,low
367108,highway,4,0.34,45,night,rainy,False,False,afternoon,False,False,1,0.43,180,15.3,1.36,0,0,0,1,0,medium,medium
379864,urban,3,0.02,35,night,rainy,False,False,morning,False,False,0,0.31,105,0.7000000000000001,0.06,0,0,0,1,0,low,low
134025,rural,2,0.64,45,night,foggy,False,True,evening,True,False,1,0.52,90,28.8,1.28,0,1,1,1,1,medium,high
240271,rural,1,0.75,70,night,clear,True,False,evening,False,False,1,0.66,70,52.5,0.75,1,1,1,0,0,high,high
199295,urban,4,0.94,45,daylight,rainy,True,False,morning,True,False,2,0.3,180,42.3,3.76,0,1,0,0,1,medium,high
319074,rural,1,0.86,45,dim,foggy,False,False,afternoon,False,False,2,0.29,45,38.7,0.86,0,1,1,1,0,medium,high
